,MMM,AXP,AAPL,BA,CAT,CVX,CSCO,KO,DIS,DWDP,XOM,GS,HD,IBM,INTC,JNJ,JPM,MCD,MRK,MSFT,NKE,PFE,PG,TRV,UTX,UNH,VZ,V,WMT,WBA
133,240.22,98.225,179.065,353.37,157.315,116.535,45.295,44.625,103.83,71.7,74.355,269.175,181.37,158.425,52.175,132.875,117.435,157.175,54.985,96.005,66.035,36.685,80.185,141.18,132.56,225.56,48.835,124.2,88.185,70.235
134,240.47,98.3,179.175,353.82,157.485,116.64,45.315,44.615,103.885,71.74,74.375,269.34,181.48,158.55,52.195,132.95,117.485,157.23,54.995,96.065,66.085,36.705,80.165,141.235,132.63,225.655,48.835,124.23,88.23,70.285
135,240.51,98.315,179.195,353.66,157.415,116.625,45.335,44.615,103.915,71.73,74.365,269.455,181.475,158.56,52.195,132.985,117.515,157.265,55.015,96.085,66.065,36.715,80.185,141.28,132.5,225.695,48.835,124.245,88.255,70.285
136,240.525,98.32,179.2,353.585,157.36,116.615,45.325,44.615,103.915,71.73,74.345,269.545,181.54,158.59,52.165,133.02,117.525,157.3,55.015,96.075,66.105,36.715,80.175,141.335,132.49,225.67,48.845,124.26,88.275,70.33
137,240.675,98.35,179.27,353.74,157.51,116.655,45.345,44.615,103.955,71.765,74.345,269.675,181.49,158.655,52.175,133.055,117.575,157.37,55.005,96.095,66.115,36.725,80.195,141.37,132.5,225.71,48.875,124.275,88.295,70.325
138,240.785,98.395,179.245,353.875,157.575,116.625,45.365,44.645,103.935,71.775,74.305,269.915,181.52,158.675,52.225,133.085,117.585,157.42,55.015,96.115,66.125,36.745,80.195,141.4,132.52,225.74,48.885,124.29,88.29,70.34
139,240.855,98.355,179.275,353.955,157.575,116.675,45.365,44.675,103.925,71.77,74.285,269.92,181.525,158.74,52.185,133.105,117.595,157.455,55.035,96.095,66.145,36.745,80.185,141.51,132.595,225.785,48.895,124.235,88.285,70.325
140,240.87,98.31,179.295,353.96,157.66,116.675,45.355,44.675,103.925,71.785,74.295,269.67,181.455,158.715,52.195,133.155,117.545,157.255,55.035,96.075,66.115,36.745,80.185,141.46,132.6,225.73,48.895,124.16,88.275,70.325
141,240.88,98.305,179.29,353.875,157.64,116.675,45.355,44.675,103.93,71.795,74.295,269.645,181.48,158.72,52.205,133.215,117.595,157.245,55.035,96.095,66.125,36.755,80.185,141.475,132.53,225.795,48.885,124.1,88.295,70.355
142,240.91,98.305,179.315,354.035,157.61,116.625,45.355,44.685,103.925,71.795,74.285,269.665,181.43,158.71,52.215,133.255,117.615,157.24,55.055,96.095,66.135,36.755,80.175,141.485,132.53,225.845,48.895,124.16,88.305,70.345
143,240.9,98.28,179.335,354.015,157.615,116.705,45.375,44.685,103.935,71.785,74.325,269.805,181.46,158.7,52.245,133.295,117.645,157.16,55.065,96.125,66.155,36.755,80.195,141.525,132.56,225.765,48.915,124.23,88.295,70.33
144,240.92,98.27,179.335,354.065,157.59,116.715,45.385,44.695,103.945,71.775,74.355,269.72,181.47,158.695,52.255,133.33,117.635,157.225,55.065,96.105,66.155,36.755,80.195,141.53,132.605,225.745,48.915,124.25,88.295,70.325
145,240.915,98.26,179.255,354.135,157.575,116.695,45.365,44.685,103.97,71.78,74.315,269.665,181.515,158.77,52.255,133.345,117.625,157.275,55.025,96.105,66.175,36.745,80.205,141.525,132.66,225.735,48.885,124.295,88.295,70.33
146,240.97,98.25,179.235,354.165,157.56,116.615,45.385,44.695,104.015,71.78,74.275,269.685,181.555,158.805,52.235,133.35,117.615,157.35,55.025,96.115,66.175,36.755,80.205,141.575,132.735,225.76,48.885,124.31,88.305,70.325
147,241.01,98.29,179.195,354.34,157.61,116.7,45.385,44.715,104.04,71.795,74.325,269.92,181.65,158.825,52.245,133.425,117.695,157.365,55.055,96.135,66.185,36.775,80.225,141.63,132.77,225.77,48.905,124.295,88.335,70.365
148,240.955,98.245,179.205,354.095,157.49,116.635,45.375,44.725,104.02,71.79,74.285,269.8,181.59,158.79,52.225,133.335,117.665,157.35,55.055,96.135,66.175,36.775,80.245,141.59,132.675,225.845,48.885,124.28,88.325,70.345
149,240.995,98.22,179.275,354.445,157.58,116.7,45.395,44.725,104.075,71.805,74.295,269.755,181.73,158.82,52.235,133.3,117.695,157.35,55.055,96.155,66.205,36.785,80.235,141.625,132.775,225.92,48.895,124.27,88.305,70.37
150,240.975,98.245,179.34,354.425,157.64,116.755,45.375,44.725,104.115,71.795,74.33,269.85,181.745,158.855,52.275,133.32,117.735,157.355,55.075,96.155,66.215,36.785,80.235,141.66,132.835,226.025,48.88,124.295,88.295,70.38
151,240.825,98.19,179.15,354.245,157.56,116.73,45.345,44.695,104.095,71.78,74.295,269.66,181.74,158.8,52.235,133.255,117.695,157.3,55.065,96.135,66.175,36.785,80.205,141.59,132.8,226.105,48.845,124.28,88.275,70.365
152,240.885,98.2,179.215,354.375,157.725,116.77,45.375,44.695,104.11,71.8,74.315,269.835,181.815,158.82,52.265,133.33,117.745,157.38,55.075,96.155,66.205,36.775,80.215,141.58,132.92,226.235,48.835,124.25,88.315,70.395
153,240.9,98.25,179.195,354.475,157.75,116.82,45.375,44.705,104.115,71.82,74.335,269.82,181.805,158.88,52.275,133.4,117.775,157.425,55.085,96.125,66.195,36.755,80.205,141.62,132.945,226.315,48.845,124.31,88.315,70.385
154,240.97,98.3,179.135,354.665,157.665,116.72,45.365,44.715,104.105,71.81,74.275,269.835,181.775,158.815,52.255,133.455,117.795,157.465,55.085,96.145,66.185,36.765,80.215,141.645,132.985,226.24,48.875,124.325,88.315,70.375
155,240.99,98.315,179.175,354.655,157.665,116.765,45.375,44.725,104.175,71.83,74.275,269.955,181.785,158.83,52.235,133.44,117.855,157.46,55.065,96.155,66.205,36.755,80.205,141.715,132.875,226.23,48.895,124.375,88.335,70.365
156,240.98,98.325,179.165,354.645,157.65,116.755,45.375,44.715,104.135,71.83,74.285,270.095,181.79,158.835,52.215,133.335,117.855,157.44,55.055,96.175,66.205,36.755,80.185,141.72,132.89,226.33,48.895,124.395,88.335,70.36
157,241.03,98.32,179.15,354.75,157.635,116.785,45.385,44.715,104.09,71.835,74.305,270.11,181.78,158.855,52.245,133.305,117.825,157.38,55.055,96.225,66.225,36.755,80.185,141.71,132.965,226.26,48.895,124.385,88.355,70.335
158,240.945,98.27,179.095,354.555,157.545,116.675,45.355,44.715,104.065,71.815,74.275,269.94,181.7,158.83,52.205,133.3,117.725,157.325,55.045,96.215,66.175,36.745,80.195,141.69,132.93,226.2,48.885,124.35,88.335,70.305
